,runtime,certificate,budget,release_day,release_year,result,Mystery,Romance,Sport,Sci-Fi,Family,Horror,Thriller,Musical,Crime,Drama,Fantasy,War,Animation,Music,Adventure,Action,Comedy,Western,Biography,History
2896,88,R,2.5,Friday,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2902,85,G,15.0,Friday,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2906,84,G,25.0,Friday,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2919,144,R,6.0,Wednesday,2008,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2920,125,R,40.0,Friday,2008,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2933,162,R,130.0,Friday,2009,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2934,88,R,23.6,Friday,2009,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2935,153,R,70.0,Friday,2009,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2936,162,PG-13,237.0,Friday,2009,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2937,115,PG-13,200.0,Thursday,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2938,153,PG,250.0,Wednesday,2009,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2939,127,PG-13,150.0,Friday,2009,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2940,96,PG,175.0,Friday,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2941,100,R,35.0,Friday,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2942,107,PG-13,150.0,Friday,2009,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2943,97,G,105.0,Friday,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2944,129,PG-13,29.0,Friday,2009,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2945,128,PG-13,90.0,Friday,2009,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
2946,118,PG-13,175.0,Friday,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2948,158,PG-13,200.0,Friday,2009,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2949,129,PG-13,40.0,Friday,2009,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2950,130,PG-13,50.0,Friday,2009,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2951,87,PG,40.0,Wednesday,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2952,112,R,30.0,Friday,2009,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2953,135,PG-13,65.0,Friday,2010,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2954,97,R,5.0,Friday,2009,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2955,102,R,16.0,Friday,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2956,100,PG,60.0,Friday,2009,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
2957,109,R,50.0,Friday,2009,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
2958,102,PG-13,20.0,Friday,2009,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2959,105,R,26.0,Friday,2009,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2960,109,R,25.0,Wednesday,2009,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2961,134,PG-13,60.0,Friday,2009,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2962,96,PG,200.0,Friday,2009,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2963,107,PG-13,85.0,Friday,2009,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2964,97,R,19.0,Friday,2009,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2965,95,PG-13,7.5,Friday,2009,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2966,104,R,30.0,Friday,2010,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2967,138,PG-13,150.0,Friday,2009,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2968,141,R,47.0,Thursday,2013,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2969,111,R,25.0,Wednesday,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2970,105,PG,150.0,Friday,2009,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2971,113,PG-13,70.0,Friday,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2972,108,PG-13,40.0,Friday,2009,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2973,140,R,100.0,Wednesday,2009,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2974,96,R,38.0,Friday,2009,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2975,85,PG,30.0,Friday,2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2976,110,R,15.0,Friday,2009,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2977,94,PG,175.0,Friday,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2978,111,PG-13,38.0,Friday,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
2979,109,R,26.0,Friday,2010,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2980,98,PG-13,10.0,Friday,2009,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2981,98,PG,65.0,Friday,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2982,108,R,33.0,Friday,2009,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2983,99,R,7.0,Friday,2010,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2984,121,PG-13,50.0,Friday,2009,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2985,110,R,10.0,Friday,2009,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2986,90,PG,100.0,Friday,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2987,107,PG-13,39.0,Friday,2009,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2988,150,PG-13,200.0,Wednesday,2009,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2989,92,PG-13,10.0,Friday,2009,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2990,118,PG-13,40.0,Friday,2009,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2992,106,R,7.0,Friday,2009,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2993,99,PG-13,30.0,Friday,2009,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2994,109,PG-13,30.0,Friday,2009,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2995,99,R,40.0,Wednesday,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2996,91,PG,26.0,Friday,2009,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2997,95,R,50.0,Friday,2009,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2998,98,R,20.0,Friday,2010,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2999,97,PG-13,60.0,Friday,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3000,106,R,100.0,Friday,2009,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3001,120,R,85.0,Friday,2009,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3003,101,PG,100.0,Friday,2009,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3004,98,R,13.0,Friday,2011,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3006,102,G,30.0,Friday,2009,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3007,102,PG-13,100.0,Friday,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
3008,105,R,40.0,Friday,2009,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3009,108,R,22.0,Friday,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3010,89,PG,30.0,Friday,2009,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3011,105,R,15.0,Friday,2009,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3012,92,R,35.0,Friday,2009,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3013,79,PG-13,30.0,Wednesday,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
3014,108,PG-13,20.0,Friday,2009,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3015,118,PG-13,80.0,Friday,2009,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3016,101,PG-13,20.0,Friday,2009,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3017,100,PG-13,37.5,Friday,2009,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3018,118,R,8.0,Friday,2009,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3019,115,PG-13,30.0,Friday,2009,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3020,101,R,15.0,Friday,2009,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3021,96,R,14.0,Wednesday,2010,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3022,88,PG-13,16.0,Friday,2009,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3023,132,R,17.0,Friday,2010,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
3025,90,PG-13,20.0,Friday,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3029,100,PG-13,7.5,Friday,2010,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3030,82,R,40.0,Friday,2009,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3031,98,R,14.0,Friday,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
3032,96,R,20.0,Friday,2009,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3033,90,R,6.0,Friday,2009,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3034,94,R,25.0,Friday,2009,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3035,89,PG-13,80.0,Friday,2009,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3037,109,PG-13,40.0,Friday,2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3038,146,R,75.0,Friday,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3039,122,R,25.0,Friday,2009,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3040,112,R,7.0,Friday,2010,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3041,90,R,11.0,Friday,2009,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3042,122,R,20.0,Friday,2009,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3043,101,R,12.5,Friday,2009,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3044,100,PG-13,18.5,Friday,2009,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3045,104,PG-13,6.0,Friday,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3047,105,PG,35.0,Friday,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3048,118,R,50.0,Friday,2009,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3049,88,PG,35.0,Wednesday,2009,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3050,81,R,42.0,Friday,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3051,102,PG-13,18.0,Friday,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3054,93,PG-13,15.0,Friday,2009,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3055,94,PG,90.0,Wednesday,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3056,88,PG,150.0,Friday,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
3057,89,R,10.0,Friday,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3058,96,PG-13,18.0,Friday,2009,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3059,90,R,18.0,Friday,2010,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3060,92,R,8.0,Friday,2009,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3061,103,PG-13,58.0,Friday,2009,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3062,88,PG,75.0,Wednesday,2009,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3063,111,PG-13,15.0,Friday,2009,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3064,99,PG-13,21.0,Friday,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3065,98,R,17.0,Friday,2009,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3066,113,R,6.5,Friday,2009,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3067,107,PG,18.0,Friday,2009,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
3068,104,R,4.5,Thursday,2010,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3069,99,PG-13,15.0,Friday,2009,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3070,125,PG-13,60.0,Friday,2009,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3071,117,PG-13,60.0,Friday,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3072,120,R,30.0,Friday,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
3073,77,R,1.7,Wednesday,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3074,91,PG,70.0,Friday,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3075,109,PG-13,18.0,Friday,2009,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3077,108,PG-13,22.0,Friday,2009,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3078,92,PG,70.0,Friday,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
3079,86,R,18.0,Friday,2009,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3081,96,R,10.0,Friday,2010,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3082,90,R,6.0,Friday,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3083,100,PG,35.0,Friday,2009,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3086,105,R,9.0,Friday,2010,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3088,113,R,19.0,Thursday,2009,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3089,97,PG,8.0,Friday,2009,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3092,88,PG-13,15.0,Friday,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3094,89,PG,40.0,Friday,2009,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3097,127,R,5.0,Friday,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3099,94,PG,65.0,Friday,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
3101,86,PG,45.0,Friday,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3102,90,R,15.0,Friday,2010,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3103,111,PG-13,12.0,Friday,2010,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3105,111,PG,40.0,Friday,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3106,107,PG,55.0,Friday,2009,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3108,95,PG-13,17.0,Friday,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3110,103,PG-13,7.0,Friday,2010,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3113,111,PG,20.0,Friday,2009,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3116,83,PG-13,25.0,Friday,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3117,88,PG-13,20.0,Friday,2009,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3119,113,PG-13,13.0,Friday,2009,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3123,106,PG-13,25.0,Friday,2009,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3126,125,R,7.0,Friday,2010,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3130,84,R,3.0,Friday,2009,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3131,120,PG-13,0.5,Thursday,2010,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3140,88,R,1.5,Saturday,2009,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3144,99,G,7.0,Friday,2011,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3146,99,PG-13,5.0,Friday,2009,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3147,117,R,3.0,Monday,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3150,98,PG-13,3.0,Friday,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3170,148,PG-13,160.0,Friday,2010,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3171,125,R,37.0,Friday,2010,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
3172,100,PG,260.0,Wednesday,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3173,125,PG,170.0,Friday,2010,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3174,138,R,80.0,Friday,2010,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3175,108,R,13.0,Friday,2010,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3176,112,PG-13,60.0,Friday,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3177,146,PG-13,192.0,Friday,2010,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3178,107,PG-13,32.0,Friday,2010,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3179,103,G,200.0,Friday,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3180,120,PG-13,40.0,Friday,2010,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3181,117,R,30.0,Friday,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
3182,103,PG,150.0,Thursday,2010,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3183,124,PG-13,200.0,Friday,2010,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3184,102,PG-13,80.0,Friday,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3185,106,PG-13,125.0,Friday,2010,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3186,108,PG,200.0,Friday,2010,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3188,118,R,80.0,Friday,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
3190,124,PG-13,68.0,Wednesday,2010,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
3191,118,R,15.0,Saturday,2010,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3192,110,PG-13,38.0,Wednesday,2010,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3193,112,R,1.0,Friday,2011,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3194,107,PG-13,100.0,Friday,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3195,140,PG-13,200.0,Friday,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3196,99,R,25.0,Friday,2011,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3197,116,R,25.0,Friday,2010,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3198,112,R,30.0,Wednesday,2010,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3199,133,PG-13,60.0,Friday,2010,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3200,103,PG-13,1.5,Friday,2011,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3201,92,PG-13,8.0,Friday,2010,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3202,100,R,26.0,Friday,2010,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3203,140,PG,40.0,Friday,2010,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3204,101,R,36.0,Friday,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3205,98,PG,165.0,Friday,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
3206,118,PG,95.0,Friday,2010,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3207,113,PG,155.0,Friday,2010,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3208,117,PG-13,110.0,Friday,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
3209,109,PG-13,117.0,Wednesday,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
3211,97,PG-13,25.0,Friday,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
3212,111,PG-13,58.0,Friday,2010,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3213,116,PG-13,200.0,Friday,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3214,95,PG,69.0,Friday,2010,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3215,110,PG-13,40.0,Friday,2010,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3216,94,R,18.0,Friday,2011,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3217,103,R,150.0,Friday,2010,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3218,95,PG,130.0,Friday,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
3219,103,PG-13,100.0,Friday,2010,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
3220,115,R,100.0,Friday,2010,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3221,101,PG-13,8.0,Friday,2010,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3222,104,R,20.0,Friday,2010,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3223,116,R,20.0,Friday,2010,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3224,114,PG-13,69.0,Friday,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3225,95,R,35.0,Friday,2010,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3226,113,PG-13,16.0,Friday,2010,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3227,105,R,10.5,Friday,2010,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3228,133,PG-13,30.0,Friday,2010,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
